Sum of __index_level_0__,Sum of avg_temp_c,Sum of avg_sea_level_pres_hpa,Sum of avg_wind_dir_deg,Sum of avg_wind_speed_kmh,city,competition,country,city_name,Sum of Draw,Sum of max_temp_c,Sum of Loose,Sum of min_temp_c,neutral,Opponent,Sum of peak_wind_gust_kmh,Sum of Point,Sum of precipitation_mm,Result,season,Snow,Sum of snow_depth_mm,stadium,station_id,Sum of TA,Sum of TF,Team,Sum of sunshine_total_min,Sum of TotalTri,TrancheTemp,TranchWind,Sum of Win,world_cup
9468,3.8,1024.4,,2.6,London,1988 Australia tour of Great Britain and Italy,England,London,0,9.8,1,-2.6,False,England,,0,0,L,Autumn,false,,Twickenham Stadium,03772,28,19,Australia,,47,0-20,moins de 30,0,False
9237,10.4,1009.3,201,21,London,1988 Five Nations Championship,England,London,0,12.2,1,5.3,False,England,,0,6.1,L,Spring,false,,Twickenham,03772,35,3,Ireland,,38,0-20,moins de 30,0,False
9195,3.9,998.9,263,8.6,London,1988 Five Nations Championship,England,London,0,7.7,1,1.5,False,England,,0,0,L,Winter,false,,Twickenham,03772,3,11,Wales,,14,0-20,moins de 30,0,False
9237,10.4,1009.3,201,21,London,1988 Five Nations Championship,England,London,0,12.2,0,5.3,False,Ireland,,3,6.1,W,Spring,false,,Twickenham,03772,3,35,England,,38,0-20,moins de 30,1,False
9195,3.9,998.9,263,8.6,London,1988 Five Nations Championship,England,London,0,7.7,0,1.5,False,Wales,,3,0,W,Winter,false,,Twickenham,03772,11,3,England,,14,0-20,moins de 30,1,False
9559,9.4,1023.4,212,24.1,London,1989 Five Nations Championship,England,London,1,11.3,0,6.5,False,England,,1,0.3,D,Winter,false,,Twickenham Stadium,03772,12,12,Scotland,,24,0-20,moins de 30,0,False
9587,8.6,1013.5,202,10.7,London,1989 Five Nations Championship,England,London,0,13,1,3.5,False,England,,0,,L,Spring,false,,Twickenham,03772,11,0,France,,11,0-20,moins de 30,0,False
9587,8.6,1013.5,202,10.7,London,1989 Five Nations Championship,England,London,0,13,0,3.5,False,France,,3,,W,Spring,false,,Twickenham,03772,0,11,England,,11,0-20,moins de 30,1,False
9559,9.4,1023.4,212,24.1,London,1989 Five Nations Championship,England,London,1,11.3,0,6.5,False,Scotland,,1,0.3,D,Winter,false,,Twickenham Stadium,03772,12,12,England,,24,0-20,moins de 30,0,False
10196,6.2,1011.4,317,13.2,London,1990 Argentina tour of Great Britain and Ireland,England,London,0,9.6,0,3.5,False,Argentina,,3,,W,Autumn,false,,Twickenham,03772,0,51,England,,51,0-20,moins de 30,1,False
10196,6.2,1011.4,317,13.2,London,1990 Argentina tour of Great Britain and Ireland,England,London,0,9.6,1,3.5,False,England,,0,,L,Autumn,false,,Twickenham,03772,51,0,Argentina,,51,0-20,moins de 30,0,False
9909,8.1,,,,London,1990 Five Nations Championship,England,London,0,11.5,1,3,False,England,,0,,L,Winter,false,,Twickenham,03772,23,0,Ireland,,23,0-20,no data,0,False
9937,9.2,1006.4,198,19.7,London,1990 Five Nations Championship,England,London,0,13.7,0,2.9,False,England,,3,0.3,W,Winter,false,,Twickenham,03772,34,6,Wales,,40,0-20,moins de 30,1,False
9909,8.1,,,,London,1990 Five Nations Championship,England,London,0,11.5,0,3,False,Ireland,,3,,W,Winter,false,,Twickenham,03772,0,23,England,,23,0-20,no data,1,False
9937,9.2,1006.4,198,19.7,London,1990 Five Nations Championship,England,London,0,13.7,1,2.9,False,Wales,,0,0.3,L,Winter,false,,Twickenham,03772,6,34,England,,40,0-20,moins de 30,0,False
10329,11.1,1001.2,168,13.9,London,1991 Five Nations Championship,England,London,0,14.5,1,8.5,False,England,,0,4.1,L,Spring,false,,Twickenham,03772,21,19,France,,40,0-20,moins de 30,0,False
10301,3.7,,,8.9,London,1991 Five Nations Championship,England,London,0,6.5,1,0.6,False,England,,0,,L,Winter,false,,Twickenham Stadium,03772,21,12,Scotland,,33,0-20,moins de 30,0,False
10329,11.1,1001.2,168,13.9,London,1991 Five Nations Championship,England,London,0,14.5,0,8.5,False,France,,3,4.1,W,Spring,false,,Twickenham,03772,19,21,England,,40,0-20,moins de 30,1,False
10301,3.7,,,8.9,London,1991 Five Nations Championship,England,London,0,6.5,0,0.6,False,Scotland,,3,,W,Winter,false,,Twickenham Stadium,03772,12,21,England,,33,0-20,moins de 30,1,False
10560,12.3,1004.1,222,23.6,London,1991 Rugby World Cup Final,England,London,0,14.4,0,10.5,False,Australia,,3,1.5,W,Autumn,false,,Twickenham Stadium,03772,12,6,England,,18,0-20,moins de 30,1,True
10560,12.3,1004.1,222,23.6,London,1991 Rugby World Cup Final,England,London,0,14.4,1,10.5,False,England,,0,1.5,L,Autumn,false,,Twickenham Stadium,03772,6,12,Australia,,18,0-20,moins de 30,0,True
10535,11.4,1006.9,117,10.1,London,1991 Rugby World Cup Pool Stage,England,London,0,14.6,0,6.4,False,England,,3,,W,Autumn,false,,Twickenham,03772,36,6,Italy,,42,0-20,moins de 30,1,True
10530,14.4,1023.9,230,14,London,1991 Rugby World Cup Pool Stage,England,London,0,18.1,0,9.3,False,England,,3,,W,Autumn,false,,Twickenham,03772,12,18,New Zealand,,30,0-20,moins de 30,1,True
10535,11.4,1006.9,117,10.1,London,1991 Rugby World Cup Pool Stage,England,London,0,14.6,1,6.4,False,Italy,,0,,L,Autumn,false,,Twickenham,03772,6,36,England,,42,0-20,moins de 30,0,True
10530,14.4,1023.9,230,14,London,1991 Rugby World Cup Pool Stage,England,London,0,18.1,1,9.3,False,New Zealand,,0,,L,Autumn,false,,Twickenham,03772,18,12,England,,30,0-20,moins de 30,0,True
10686,9.1,1023.1,,13.2,London,1992 Five Nations Championship,England,London,0,12.3,1,6,False,England,,0,,L,Spring,false,,Twickenham,03772,24,0,Wales,,24,0-20,moins de 30,0,False
10651,0.5,1033.9,,3,London,1992 Five Nations Championship,England,London,0,2.5,0,-1.4,False,England,,3,,W,Winter,false,,Twickenham,03772,38,9,Ireland,,47,0-20,moins de 30,1,False
10651,0.5,1033.9,,3,London,1992 Five Nations Championship,England,London,0,2.5,1,-1.4,False,Ireland,,0,,L,Winter,false,,Twickenham,03772,9,38,England,,47,0-20,moins de 30,0,False
10686,9.1,1023.1,,13.2,London,1992 Five Nations Championship,England,London,0,12.3,0,6,False,Wales,,3,,W,Spring,false,,Twickenham,03772,0,24,England,,24,0-20,moins de 30,1,False
10938,4.2,1008.5,,10.9,London,1992 South Africa rugby union tour of France and England,England,London,0,7.8,1,-0.7,False,England,,0,,L,Autumn,false,,Twickenham,03772,33,16,South Africa,,49,0-20,moins de 30,0,False
10938,4.2,1008.5,,10.9,London,1992 South Africa rugby union tour of France and England,England,London,0,7.8,0,-0.7,False,South Africa,,3,,W,Autumn,false,,Twickenham,03772,16,33,England,,49,0-20,moins de 30,1,False
11050,8.1,1024,,3.8,London,1993 Five Nations Championship,England,London,0,11.1,1,5.9,False,England,,0,0,L,Spring,false,,Twickenham Stadium,03772,26,12,Scotland,,38,0-20,moins de 30,0,False
11001,11.7,1019.4,212,29.3,London,1993 Five Nations Championship,England,London,0,13.6,1,8.9,False,England,,0,0,L,Winter,false,,Twickenham,03772,16,15,France,,31,0-20,moins de 30,0,False
11001,11.7,1019.4,212,29.3,London,1993 Five Nations Championship,England,London,0,13.6,0,8.9,False,France,,3,0,W,Winter,false,,Twickenham,03772,15,16,England,,31,0-20,moins de 30,1,False
11050,8.1,1024,,3.8,London,1993 Five Nations Championship,England,London,0,11.1,0,5.9,False,Scotland,,3,0,W,Spring,false,,Twickenham Stadium,03772,12,26,England,,38,0-20,moins de 30,1,False
11316,5.6,,48,11.4,London,1993 New Zealand rugby union tour of Britain,England,London,0,8.1,0,3.5,False,England,,3,0,W,Autumn,false,,Twickenham,03772,15,9,New Zealand,,24,0-20,moins de 30,1,False
11316,5.6,,48,11.4,London,1993 New Zealand rugby union tour of Britain,England,London,0,8.1,1,3.5,False,New Zealand,,0,0,L,Autumn,false,,Twickenham,03772,9,15,England,,24,0-20,moins de 30,0,False
11428,7.6,1008.1,284,14.6,London,1994 Five Nations Championship,England,London,0,10.6,0,3,False,England,,3,4.1,W,Spring,false,,Twickenham,03772,15,8,Wales,,23,0-20,moins de 30,1,False
11400,2.9,1020,89,9.9,London,1994 Five Nations Championship,England,London,0,6.4,0,0.2,False,England,,3,0,W,Winter,false,,Twickenham,03772,12,13,Ireland,,25,0-20,moins de 30,1,False
11400,2.9,1020,89,9.9,London,1994 Five Nations Championship,England,London,0,6.4,1,0.2,False,Ireland,,0,0,L,Winter,false,,Twickenham,03772,13,12,England,,25,0-20,moins de 30,0,False
11428,7.6,1008.1,284,14.6,London,1994 Five Nations Championship,England,London,0,10.6,1,3,False,Wales,,0,4.1,L,Spring,false,,Twickenham,03772,8,15,England,,23,0-20,moins de 30,0,False
11792,8,1001.4,246,21.5,London,1995 Five Nations Championship,England,London,0,12.1,1,4.9,False,England,,0,0,L,Spring,false,,Twickenham Stadium,03772,24,12,Scotland,,36,0-20,moins de 30,0,False
11750,9.6,1025.6,,6.5,London,1995 Five Nations Championship,England,London,0,13.2,1,6.4,False,England,,0,0,L,Winter,false,,Twickenham,03772,31,10,France,,41,0-20,moins de 30,0,False
11750,9.6,1025.6,,6.5,London,1995 Five Nations Championship,England,London,0,13.2,0,6.4,False,France,,3,0,W,Winter,false,,Twickenham,03772,10,31,England,,41,0-20,moins de 30,1,False
11792,8,1001.4,246,21.5,London,1995 Five Nations Championship,England,London,0,12.1,0,4.9,False,Scotland,,3,0,W,Spring,false,,Twickenham Stadium,03772,12,24,England,,36,0-20,moins de 30,1,False
12429,1.2,1011.4,250,8.2,London,1996 Argentina tour of England,England,London,0,5.2,0,-3.3,False,Argentina,,3,,W,Winter,false,,Twickenham,03772,18,20,England,,38,0-20,moins de 30,1,False
12429,1.2,1011.4,250,8.2,London,1996 Argentina tour of England,England,London,0,5.2,1,-3.3,False,England,,0,,L,Winter,false,,Twickenham,03772,20,18,Argentina,,38,0-20,moins de 30,0,False
12156,5.6,1009.8,10,6,London,1996 Five Nations Championship,England,London,0,6.9,1,4.1,False,England,,0,1,L,Spring,false,,Twickenham,03772,28,15,Ireland,,43,0-20,moins de 30,0,False
12114,1.8,1018.9,8,15,London,1996 Five Nations Championship,England,London,0,5.2,1,-1.2,False,England,,0,,L,Winter,false,,Twickenham,03772,21,15,Wales,,36,0-20,moins de 30,0,False
12156,5.6,1009.8,10,6,London,1996 Five Nations Championship,England,London,0,6.9,0,4.1,False,Ireland,,3,1,W,Spring,false,,Twickenham,03772,15,28,England,,43,0-20,moins de 30,1,False
12114,1.8,1018.9,8,15,London,1996 Five Nations Championship,England,London,0,5.2,0,-1.2,False,Wales,,3,,W,Winter,false,,Twickenham,03772,15,21,England,,36,0-20,moins de 30,1,False
12765,13.7,1011.8,184,7.6,London,1997 Autumn International,England,London,1,14.9,0,11.2,False,Australia,,1,2.5,D,Autumn,false,,Twickenham Stadium,03772,15,15,England,,30,0-20,moins de 30,0,False
12765,13.7,1011.8,184,7.6,London,1997 Autumn International,England,London,1,14.9,0,11.2,False,England,,1,2.5,D,Autumn,false,,Twickenham Stadium,03772,15,15,Australia,,30,0-20,moins de 30,0,False
12478,4.9,,130,17.1,London,1997 Five Nations Championship,England,London,0,6.9,1,3.6,False,England,,0,,L,Winter,false,,Twickenham Stadium,03772,41,13,Scotland,,54,0-20,moins de 30,0,False
12506,8.9,,205,20.2,London,1997 Five Nations Championship,England,London,0,12.1,0,4.4,False,England,,3,0,W,Spring,false,,Twickenham,03772,20,23,France,,43,0-20,moins de 30,1,False
12506,8.9,,205,20.2,London,1997 Five Nations Championship,England,London,0,12.1,1,4.4,False,France,,0,0,L,Spring,false,,Twickenham,03772,23,20,England,,43,0-20,moins de 30,0,False
12478,4.9,,130,17.1,London,1997 Five Nations Championship,England,London,0,6.9,0,3.6,False,Scotland,,3,,W,Winter,false,,Twickenham Stadium,03772,13,41,England,,54,0-20,moins de 30,1,False
12786,8.1,1019.4,211,13.2,London,1997 New Zealand rugby union tour of Britain and Ireland,England,London,1,11.2,0,3,False,England,,1,0,D,Winter,false,,Twickenham,03772,26,26,New Zealand,,52,0-20,moins de 30,0,False
12786,8.1,1019.4,211,13.2,London,1997 New Zealand rugby union tour of Britain and Ireland,England,London,1,11.2,0,3,False,New Zealand,,1,0,D,Winter,false,,Twickenham,03772,26,26,England,,52,0-20,moins de 30,0,False
12779,9.6,,,,London,1997 New Zealand tour of Great Britain and Ireland,England,London,0,12.1,0,,True,New Zealand,,3,,W,Autumn,false,,Wembley Stadium,03772,42,7,Wales,,49,0-20,no data,1,False
12779,9.6,,,,London,1997 New Zealand tour of Great Britain and Ireland,England,London,0,12.1,1,,True,Wales,,0,,L,Autumn,false,,Wembley Stadium,03772,7,42,New Zealand,,49,0-20,no data,0,False
12779,9.6,,,,London,1997 South Africa rugby union tour of Europe,England,London,0,12.1,0,,False,England,,3,,W,Autumn,false,,Twickenham,03772,11,29,South Africa,,40,0-20,no data,1,False
12779,9.6,,,,London,1997 South Africa rugby union tour of Europe,England,London,0,12.1,1,,False,South Africa,,0,,L,Autumn,false,,Twickenham,03772,29,11,England,,40,0-20,no data,0,False
13143,9.3,,,,London,1998 Autumn International,England,London,0,12.5,1,,False,Australia,,0,3,L,Autumn,false,,Twickenham Stadium,03772,12,11,England,,23,0-20,no data,0,False
13143,9.3,,,,London,1998 Autumn International,England,London,0,12.5,0,,False,England,,3,3,W,Autumn,false,,Twickenham Stadium,03772,11,12,Australia,,23,0-20,no data,1,False
12905,10.9,,199,29.9,London,1998 Five Nations Championship,England,London,0,14.4,1,8.7,False,England,,0,5.1,L,Spring,false,,Twickenham,03772,35,17,Ireland,,52,0-20,moins de 30,0,False
12863,10.3,,204,14.5,London,1998 Five Nations Championship,England,London,0,12.4,1,7.2,False,England,,0,,L,Winter,false,,Twickenham,03772,60,26,Wales,,86,0-20,moins de 30,0,False
12905,10.9,,199,29.9,London,1998 Five Nations Championship,England,London,0,14.4,0,8.7,False,Ireland,,3,5.1,W,Spring,false,,Twickenham,03772,17,35,England,,52,0-20,moins de 30,1,False
12863,10.3,,204,14.5,London,1998 Five Nations Championship,England,London,0,12.4,0,7.2,False,Wales,,3,,W,Winter,false,,Twickenham,03772,26,60,England,,86,0-20,moins de 30,1,False
12906,10.1,993.6,207,22.7,London,1998 Five Nations Championship,England,London,0,14.4,1,7.9,True,France,,0,5.1,L,Spring,false,,Wembley Stadium,03772,51,0,Wales,,51,0-20,moins de 30,0,False
12877,10.8,1003.6,240,24.2,London,1998 Five Nations Championship,England,London,0,13.1,0,8.3,True,Scotland,,3,4.1,W,Spring,false,,Wembley Stadium,03772,13,19,Wales,,32,0-20,moins de 30,1,False
12877,10.8,1003.6,240,24.2,London,1998 Five Nations Championship,England,London,0,13.1,1,8.3,True,Wales,,0,4.1,L,Spring,false,,Wembley Stadium,03772,19,13,Scotland,,32,0-20,moins de 30,0,False
12906,10.1,993.6,207,22.7,London,1998 Five Nations Championship,England,London,0,14.4,0,7.9,True,Wales,,3,5.1,W,Spring,false,,Wembley Stadium,03772,0,51,France,,51,0-20,moins de 30,1,False
13150,1.2,1016.4,295,11,London,1998 South Africa rugby union tour of Britain and Ireland,England,London,0,5.7,0,-2.8,False,England,,3,,W,Winter,false,,Twickenham,03772,13,7,South Africa,,20,0-20,moins de 30,1,False
13150,1.2,1016.4,295,11,London,1998 South Africa rugby union tour of Britain and Ireland,England,London,0,5.7,1,-2.8,False,South Africa,,0,,L,Winter,false,,Twickenham,03772,7,13,England,,20,0-20,moins de 30,0,False
13129,6.3,,,,London,1998 South Africa tour of Great Britain and Ireland,England,London,0,8.9,1,,True,South Africa,,0,9.9,L,Autumn,false,,Wembley Stadium,03772,28,20,Wales,,48,0-20,no data,0,False
13129,6.3,,,,London,1998 South Africa tour of Great Britain and Ireland,England,London,0,8.9,0,,True,Wales,,3,9.9,W,Autumn,false,,Wembley Stadium,03772,20,28,South Africa,,48,0-20,no data,1,False
13254,7.4,1026.4,268,7.2,London,1999 Five Nations Championship,England,London,0,11.3,1,2.9,False,England,,0,0,L,Spring,false,,Twickenham,03772,21,10,France,,31,0-20,moins de 30,0,False
13276,9.2,1017.7,262,15.3,London,1999 Five Nations Championship,England,London,0,14.4,1,3.7,False,England,,0,0,L,Spring,false,,Wembley Stadium,03772,32,31,Wales,,63,0-20,moins de 30,0,False
13226,7.6,1016.3,265,10.2,London,1999 Five Nations Championship,England,London,0,10.2,1,4.6,False,England,,0,0.5,L,Winter,false,,Twickenham Stadium,03772,24,21,Scotland,,45,0-20,moins de 30,0,False
13254,7.4,1026.4,268,7.2,London,1999 Five Nations Championship,England,London,0,11.3,0,2.9,False,France,,3,0,W,Spring,false,,Twickenham,03772,10,21,England,,31,0-20,moins de 30,1,False
13226,7.6,1016.3,265,10.2,London,1999 Five Nations Championship,England,London,0,10.2,0,4.6,False,Scotland,,3,0.5,W,Winter,false,,Twickenham Stadium,03772,21,24,England,,45,0-20,moins de 30,1,False
13276,9.2,1017.7,262,15.3,London,1999 Five Nations Championship,England,London,0,14.4,0,3.7,False,Wales,,3,0,W,Spring,false,,Wembley Stadium,03772,31,32,England,,63,0-20,moins de 30,1,False
13226,7.6,1016.3,265,10.2,London,1999 Five Nations Championship,England,London,0,10.2,1,4.6,True,Ireland,,0,0.5,L,Winter,false,,Wembley Stadium,03772,29,23,Wales,,52,0-20,moins de 30,0,False
13226,7.6,1016.3,265,10.2,London,1999 Five Nations Championship,England,London,0,10.2,0,4.6,True,Wales,,3,0.5,W,Winter,false,,Wembley Stadium,03772,23,29,Ireland,,52,0-20,moins de 30,1,False
13479,13,1014.9,209,20.4,London,1999 Rugby World Cup,England,London,0,16.2,1,10.4,True,France,,0,0,L,Autumn,false,,Twickenham,03772,43,31,New Zealand,,74,0-20,moins de 30,0,True
13479,13,1014.9,209,20.4,London,1999 Rugby World Cup,England,London,0,16.2,0,10.4,True,New Zealand,,3,0,W,Autumn,false,,Twickenham,03772,31,43,France,,74,0-20,moins de 30,1,True
13450,12.6,,,,London,1999 Rugby World Cup Pool Stage,England,London,0,15.8,0,,False,England,,3,7.1,W,Autumn,false,,Twickenham,03772,67,7,Italy,,74,0-20,no data,1,True
13457,15.5,1022.2,238,11.7,London,1999 Rugby World Cup Pool Stage,England,London,0,17.8,0,12.1,False,England,,3,0,W,Autumn,false,,Twickenham,03772,16,30,New Zealand,,46,0-20,moins de 30,1,True
13450,12.6,,,,London,1999 Rugby World Cup Pool Stage,England,London,0,15.8,1,,False,Italy,,0,7.1,L,Autumn,false,,Twickenham,03772,7,67,England,,74,0-20,no data,0,True
13457,15.5,1022.2,238,11.7,London,1999 Rugby World Cup Pool Stage,England,London,0,17.8,1,12.1,False,New Zealand,,0,0,L,Autumn,false,,Twickenham,03772,30,16,England,,46,0-20,moins de 30,0,True
13478,14.2,,174,18.9,London,1999 Rugby World Cup Semi-final,England,London,0,17.2,1,11.7,True,Australia,,0,,L,Autumn,false,,Twickenham,03772,27,21,South Africa,,48,0-20,moins de 30,0,True
13478,14.2,,174,18.9,London,1999 Rugby World Cup Semi-final,England,London,0,17.2,0,11.7,True,South Africa,,3,,W,Autumn,false,,Twickenham,03772,21,27,Australia,,48,0-20,moins de 30,1,True
13870,10.1,,179,19.1,London,2000 Autumn International,England,London,0,11.6,0,8.7,False,Argentina,,3,8.1,W,Autumn,false,,Twickenham,03772,0,19,England,,19,0-20,moins de 30,1,False
13863,8.3,1006.4,211,12.5,London,2000 Autumn International,England,London,0,11.8,0,2.2,False,Australia,,3,,W,Autumn,false,,Twickenham Stadium,03772,19,22,England,,41,0-20,moins de 30,1,False
13870,10.1,,179,19.1,London,2000 Autumn International,England,London,0,11.6,1,8.7,False,England,,0,8.1,L,Autumn,false,,Twickenham,03772,19,0,Argentina,,19,0-20,moins de 30,0,False
13863,8.3,1006.4,211,12.5,London,2000 Autumn International,England,London,0,11.8,1,2.2,False,England,,0,,L,Autumn,false,,Twickenham Stadium,03772,22,19,Australia,,41,0-20,moins de 30,0,False
13877,10.3,1008.7,182,15.6,London,2000 Autumn International,England,London,0,12.6,1,7.2,False,England,,0,,L,Winter,false,,Twickenham,03772,25,17,South Africa,,42,0-20,moins de 30,0,False
13877,10.3,1008.7,182,15.6,London,2000 Autumn International,England,London,0,12.6,0,7.2,False,South Africa,,3,,W,Winter,false,,Twickenham,03772,17,25,England,,42,0-20,moins de 30,1,False
13604,4.2,1027.1,294,9.6,London,2000 Six Nations Championship,England,London,0,7.8,1,0.8,False,England,,0,,L,Spring,false,,Twickenham,03772,46,12,Wales,,58,0-20,moins de 30,0,False
13576,8.8,1026.3,202,15,London,2000 Six Nations Championship,England,London,0,11.5,1,7.3,False,England,,0,,L,Winter,false,,Twickenham,03772,50,18,Ireland,,68,0-20,moins de 30,0,False
13576,8.8,1026.3,202,15,London,2000 Six Nations Championship,England,London,0,11.5,0,7.3,False,Ireland,,3,,W,Winter,false,,Twickenham,03772,18,50,England,,68,0-20,moins de 30,1,False
13604,4.2,1027.1,294,9.6,London,2000 Six Nations Championship,England,London,0,7.8,0,0.8,False,Wales,,3,,W,Spring,false,,Twickenham,03772,12,46,England,,58,0-20,moins de 30,1,False
14220,4.6,1030.9,235,6.2,London,2001 Autumn International,England,London,0,9.4,0,-0.3,False,Australia,,3,,W,Autumn,false,,Twickenham Stadium,03772,15,21,England,,36,0-20,moins de 30,1,False
